ID_DOK;IDENT;NAZIV;EM;KOLICINA;ZELENA_KOL;PORABA;CENA;A_CENA;VREDNOST;DAVEK_PROC;SKLADIŠČE;VRSTAMAT;TIP_CENE;DEVIZA
10000021;7770222;KLINASTI J. A/13 A49 1250LI 1275LW;KOM;140;0;140;4,5;0;0;20;022300;TRG;PC;EUR
10000021;7770229;KLINASTI J. A/13 A49 1/2 1257LI 1280LW;KOS;8;0;8;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7770231;KLINASTI J. A/13 A50 1270LI 1300LW;KOM;34;0;34;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7770233;KLINASTI J. A/13 A51 1300LI 1321LW;KOM;19;0;19;4,8;0;0;20;022300;TRG;PC;EUR
10000021;7770237;KLINASTI J. A/13 A52 1320LI 1346LW;KOM;26;0;26;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7770239;KLINASTI J. A/13 A52 1/2 1335LI 1355LW;KOM;50;0;50;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7770241;KLINASTI J. A/13 A53 1/4 1355LI 1380LW;KOM;28;0;28;5;0;0;20;022300;TRG;PC;EUR
10000021;7770246;KLINASTI J. A/13 A54 1375LI 1400LW;KOM;41;0;41;5,1;0;0;20;022300;TRG;PC;EUR
10000021;7770251;KLINASTI J. A/13 A55 1400LI 1421LW;KOM;15;0;15;5,1;0;0;20;022300;TRG;PC;EUR
10000021;7770258;KLINASTI J. A/13 A56 1422LI 1450;KOM;25;0;25;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7770263;KLINASTI J. A/13 A57 1450LI 1475LW;KOM;18;0;18;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7770268;KLINASTI J. A/13 A58 1475LI 1500LW;KOM;140;0;140;5,4;0;0;20;022300;TRG;PC;EUR
10000021;7770272;KLINASTI J. A/13 A59 1500LI 1525LW;KOM;20;0;20;5,5;0;0;20;022300;TRG;PC;EUR
10000021;7770277;KLINASTI J. A/13 A60 1525LI 1545LW;KOM;56;0;56;5,6;0;0;20;022300;TRG;PC;EUR
10000021;7770282;KLINASTI J. A/13 A61 1550LI 1585LW;KOM;16;0;16;5,7;0;0;20;022300;TRG;PC;EUR
10000021;7770286;KLINASTI J. A/13 A62 1575LI 1600LW;KOM;18;0;18;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7770291;KLINASTI J. A/13 A63 1600LI 1625LW;KOM;26;0;26;5,9;0;0;20;022300;TRG;PC;EUR
10000021;7770296;KLINASTI J. A/13 A64 1625LI 1650LW;KOM;23;0;23;6,2;0;0;20;022300;TRG;PC;EUR
10000021;7770301;KLINASTI J. A/13 A66 1675LI 1700LW;KOM;18;0;18;6,3;0;0;20;022300;TRG;PC;EUR
10000021;7770303;KLINASTI J. A/13 A67 1700LI 1730LW;KOM;20;0;20;6,4;0;0;20;022300;TRG;PC;EUR
10000021;7770308;KLINASTI J. A/13 A68 1725LI 1756LW;KOM;14;0;14;6,5;0;0;20;022300;TRG;PC;EUR
10000021;7770310;KLINASTI J. A/13 A69 1750LI 1780LW;KOM;20;0;20;6,5;0;0;20;022300;TRG;PC;EUR
10000021;7770314;KLINASTI J. A/13 A70 1775LI 1800LW;KOM;3;0;3;6,6;0;0;20;022300;TRG;PC;EUR
10000021;7770318;KLINASTI J. A/13 A72 1825LI 1854LW;KOM;22;0;22;6,8;0;0;20;022300;TRG;PC;EUR
10000021;7770322;KLINASTI J. A/13 A73 1850LI 1880LW;KOM;40;0;40;6,9;0;0;20;022300;TRG;PC;EUR
10000021;7770325;KLINASTI J. A/13 A74 1875LI 1905LW;KOM;15;0;15;7;0;0;20;022300;TRG;PC;EUR
10000021;7770328;KLINASTI J. A/13 A75 1900LI 1931LW;KOM;31;0;31;7;0;0;20;022300;TRG;PC;EUR
10000021;7770330;KLINASTI J. A/13 A77 1956LI 1980LW;KOM;3;0;3;7,2;0;0;20;022300;TRG;PC;EUR
10000021;7770333;KLINASTI J. A/13 A78 1980LI 2000LW;KOM;7;0;7;7,3;0;0;20;022300;TRG;PC;EUR
10000021;7770335;KLINASTI J. A/13 A79 2000LI 2030LW;KOM;16;0;16;7,5;0;0;20;022300;TRG;PC;EUR
10000021;7770337;KLINASTI J. A/13 A80 2032LI 2060LW;KOM;18;0;18;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7770340;KLINASTI J. A/13 A81 2060LI 2085LW;KOS;15;0;15;7,6;0;0;20;022300;TRG;PC;EUR
10000021;7770343;KLINASTI J. A/13 A82 2083LI 2120LW;KOM;3;0;3;7,7;0;0;20;022300;TRG;PC;EUR
10000021;7770347;KLINASTI J. A/13 A84 2134LI 2150LW;KOS;2;0;2;7,8;0;0;20;022300;TRG;PC;EUR
10000021;7770350;KLINASTI J. A/13 A85 2160LI 2190LW;KOM;17;0;17;7,9;0;0;20;022300;TRG;PC;EUR
10000021;7770354;KLINASTI J. A/13 A88 2240LI 2250LW;KOM;7;0;7;8,3;0;0;20;022300;TRG;PC;EUR
10000021;7770358;KLINASTI J. A/13 A90 2286LI 2315LW;KOM;10;0;10;8,4;0;0;20;022300;TRG;PC;EUR
10000021;7770363;KLINASTI J. A/13 A91 2311LI 2336LW;KOM;35;0;35;8,6;0;0;20;022300;TRG;PC;EUR
10000021;7770365;KLINASTI J. A/13 A92 2337LI 2387LW;KOS;18;0;18;9;0;0;20;022300;TRG;PC;EUR
10000021;7770367;KLINASTI J. A/13 A94 2388LI 2415LW;KOS;6;0;6;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7770370;KLINASTI J. A/13 A96 2438LI 2470LW;KOM;18;0;18;9,2;0;0;20;022300;TRG;PC;EUR
10000021;7770372;KLINASTI J. A/13 A97 2464LI 2489LW;KOM;21;0;21;9,3;0;0;20;022300;TRG;PC;EUR
10000021;7770374;KLINASTI J. A/13 A98 2490LI 2525LW;KOS;16;0;16;9,8;0;0;20;022300;TRG;PC;EUR
10000021;7770377;KLINASTI J. A/13 A103 3/4 2635LI 2667LW;KOM;31;0;31;9,9;0;0;20;022300;TRG;PC;EUR
10000021;7770379;KLINASTI J. A/13 A105 2667LI 2699LW;KOM;21;0;21;9,9;0;0;20;022300;TRG;PC;EUR
10000021;7770382;KLINASTI J. A/13 A110 2800LI 2819LW;KOS;29;0;29;10,6;0;0;20;022300;TRG;PC;EUR
10000021;7770385;KLINASTI J. A/13 A112 2845LI 2877LW;KOM;19;0;19;10,7;0;0;20;022300;TRG;PC;EUR
10000021;7770391;KLINASTI J. A/13 A120 3048LI 3080LW;KOM;23;0;23;11,4;0;0;20;022300;TRG;PC;EUR
10000021;7770393;KLNASTI J. A/13 A124 3150LI 3175LW;KOM;30;0;30;12,2;0;0;20;022300;TRG;PC;EUR
10000021;7770395;KLINASTI J. A/13 A128 3250LI 3283LW;KOM;11;0;11;12,2;0;0;20;022300;TRG;PC;EUR
10000021;7770398;KLINASTI J. A/13 A137 3480LI 3507LW;KOM;17;0;17;13,5;0;0;20;022300;TRG;PC;EUR
10000021;7770405;KLINASTI J. A/13 A144 3660LI 3691LW;KOM;14;0;14;14,4;0;0;20;022300;TRG;PC;EUR
10000021;7770408;KLINASTI J. A/13 A126 3200LI 3230LW;KOM;27;0;27;12,2;0;0;20;022300;TRG;PC;EUR
10000021;7770419;KLINASTI J. A/13 A37 1/4 945LI 971LW;KOS;7;0;7;3,7;0;0;20;022300;TRG;PC;EUR
10000021;7770422;###KLINASTI J. A/13 A23 585LI 608LW;KOM;29;0;29;2,5;0;0;20;022300;TRG;PC;EUR
10000021;7770429;KLINASTI J. A/13 A38 1/2 978LI 1010LW;KOM;5;0;5;3,8;0;0;20;022300;TRG;PC;EUR
10000021;7770454;KLINASTI J. A/13 A64 1/2 1637LI 1670LW;KOM;10;0;10;6,2;0;0;20;022300;TRG;PC;EUR
10000021;7770494;KLINASTI J. B/17 B28 710LI 745LW;KOS;6;0;6;3,8;0;0;20;022300;TRG;PC;EUR
10000021;7770497;KLINASTI J. B/17 B30 762LI 790LW;KOS;15;0;15;4,1;0;0;20;022300;TRG;PC;EUR
10000021;7770499;KLINASTI J. B/17 B31 787LI 825LW;KOM;28;0;28;4,1;0;0;20;022300;TRG;PC;EUR
10000021;7770501;KLINASTI J. B/17 B32 1/4 820LI 860LW;KOM;12;0;12;4,3;0;0;20;022300;TRG;PC;EUR
10000021;7770502;KLINASTI J. B/17 B34 863LI 900LW;KOM;12;0;12;4,5;0;0;20;022300;TRG;PC;EUR
10000021;7770503;KLINASTI J. B/17 B35 889LI 919LW;KOM;32;0;32;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7770506;KLINASTI J. B/17 B104 2641LI 2688LW;KOM;14;0;14;14,7;0;0;20;022300;TRG;PC;EUR
10000021;7770508;KLINASTI J. B/17 B105 2667LI 2706LW;KOM;5;0;5;14,9;0;0;20;022300;TRG;PC;EUR
10000021;7770509;KLINASTI J. B/17 B35 1/4 895LI 930LW;KOM;11;0;11;4,8;0;0;20;022300;TRG;PC;EUR
10000021;7770511;KLINASTI J. B/17 B36 3/4 935LI 970LW;KOS;4;0;4;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7770513;KLINASTI J. B/17 B38 965LI 1000LW;KOM;2;0;2;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7770515;KLINASTI J. B/17 B112 2845LI 2884LW;KOM;6;0;6;15,9;0;0;20;022300;TRG;PC;EUR
10000021;7770517;KLINASTI J. B/17 B39 990LI 1026LW;KOM;9;0;9;5;0;0;20;022300;TRG;PC;EUR
10000021;7770520;KLINASTI J. B/17 B40 1016LI 1060LW;KOM;4;0;4;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7770523;KLINASTI J. B/17 B41 1040LI 1085LW;KOM;6;0;6;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7770524;KLINASTI J. B/17 B42 1067LI 1100LW;KOS;11;0;11;5,4;0;0;20;022300;TRG;PC;EUR
10000021;7770527;KLINASTI J. B/17 B43 1090LI 1125LW;KOM;34;0;34;5,6;0;0;20;022300;TRG;PC;EUR
10000021;7770528;KLINASTI J. B/17 B44 1120LI 1150LW;KOM;18;0;18;5,6;0;0;20;022300;TRG;PC;EUR
10000021;7770533;KLINASTI J. B/17 B44 1/4 1127LI 1165LW;KOM;19;0;19;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7770536;KLINASTI J. B/17 B45 1142LI 1185LW;KOM;9;0;9;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7770537;KLINASTI J. B/17 B46 1168LI 1200LW;KOS;19;0;19;5,9;0;0;20;022300;TRG;PC;EUR
10000021;7770539;###KLINASTI J. B/17 B47 1200LI 1236LW;KOS;5;0;5;0;0;0;20;022300;TRG;PC;EUR
10000021;7770540;KLINASTI J. B/17 B48 1220LI 1261LW;KOM;10;0;10;6;0;0;20;022300;TRG;PC;EUR
10000021;7770545;KLINASTI J. B/17 B49 1250LI 1280LW;KOM;25;0;25;6,2;0;0;20;022300;TRG;PC;EUR
10000021;7770548;KLINASTI J. B/17 B50 1275LI 1305LW;KOM;39;0;39;6,4;0;0;20;022300;TRG;PC;EUR
10000021;7770549;KLINASTI J. B/17 B51 1300LI 1328LW;KOM;25;0;25;6,4;0;0;20;022300;TRG;PC;EUR
10000021;7770553;KLINASTI J. B/17 B52 1320LI 1365LW;KOM;8;0;8;6,5;0;0;20;022300;TRG;PC;EUR
10000021;7770555;KLINASTI J. B/17 B53 1350LI 1385LW;KOM;20;0;20;6,7;0;0;20;022300;TRG;PC;EUR
10000021;7770561;KLINASTI J. B/17 B54 1372LI 1407LW;KOM;30;0;30;6,8;0;0;20;022300;TRG;PC;EUR
10000021;7770568;KLINASTI J. B/17 B56 1422LI 1465LW;KOM;45;0;45;7;0;0;20;022300;TRG;PC;EUR
10000021;7770570;KLINASTI J. B/17 B57 1450LI 1490LW;KOM;9;0;9;7;0;0;20;022300;TRG;PC;EUR
10000021;7770574;KLINASTI J. B/17 B58 1473LI 1500LW;KOM;17;0;17;7,3;0;0;20;022300;TRG;PC;EUR
10000021;7770579;KLINASTI J. B/17 B60 1525LI 1552LW;KOM;6;0;6;7,7;0;0;20;022300;TRG;PC;EUR
10000021;7770581;KLINASTI J. B/17 B61 1550LI 1580LW;KOM;10;0;10;7,7;0;0;20;022300;TRG;PC;EUR
10000021;7770584;KLINASTI J. B/17 B62 1575LI 1620LW;KOS;12;0;12;8;0;0;20;022300;TRG;PC;EUR
10000021;7770588;KLINASTI J. B/17 B64 1625LI 1670LW;KOM;35;0;35;8,2;0;0;20;022300;TRG;PC;EUR
10000021;7770594;KLINASTI J. B/17 B66 1/4 1675LI 1720LW;KOM;5;0;5;8,5;0;0;20;022300;TRG;PC;EUR
10000021;7770597;KLINASTI J. B/17 B67 1/4 1710LW 1763LW;KOS;5;0;5;8,7;0;0;20;022300;TRG;PC;EUR
10000021;7770600;KLINASTI J. B/17 B68 1725LI 1774LW;KOM;11;0;11;8,9;0;0;20;022300;TRG;PC;EUR
10000021;7770602;KLINASTI J. B/17 B70 1775LI 1810LW;KOS;6;0;6;9,1;0;0;20;022300;TRG;PC;EUR
10000021;7770604;KLINASTI J. B/17 B71 1800LI 1838LW;KOM;6;0;6;9,3;0;0;20;022300;TRG;PC;EUR
10000021;7770607;KLINASTI J. B/17 B72 1828LI 1864LW;KOM;22;0;22;9,3;0;0;20;022300;TRG;PC;EUR
10000021;7770611;KLINASTI J. B/17 B73 1850LI 1885LW;KOM;5;0;5;9,4;0;0;20;022300;TRG;PC;EUR
10000021;7770613;KLINASTI J. B/17 B74 1880LI 1925LW;KOM;19;0;19;9,5;0;0;20;022300;TRG;PC;EUR
10000021;7770616;KLINASTI J. B/17 B75 1905LI 1938LW;KOM;13;0;13;9,7;0;0;20;022300;TRG;PC;EUR
10000021;7770618;KLINASTI J. B/17 B76 1930LI 1960LW;KOM;12;0;12;9,7;0;0;20;022300;TRG;PC;EUR
10000021;7770621;KLINASTI J. B/17 B78 1981LI 2010LW;KOM;7;0;7;9,8;0;0;20;022300;TRG;PC;EUR
10000021;7770628;KLINASTI J. B/17 B80 2032LI 2070LW;KOM;11;0;11;10,2;0;0;20;022300;TRG;PC;EUR
10000021;7770630;KLINASTI J. B/17 B81 2060LI 2092LW;KOM;10;0;10;10,3;0;0;20;022300;TRG;PC;EUR
10000021;7770636;KLINASTI J. B/17 B83 2108LI 2160LW;KOM;17;0;17;10,6;0;0;20;022300;TRG;PC;EUR
10000021;7770638;KLINASTI J. B/17 B84 2134LI 2180LW;KOM;25;0;25;10,6;0;0;20;022300;TRG;PC;EUR
10000021;7770641;KLINASTI J. B/17 B85 2160LI 2197LW;KOM;11;0;11;11,3;0;0;20;022300;TRG;PC;EUR
10000021;7770646;KLINASTI J. B/17 B87 2210LI 2245LW;KOM;8;0;8;12;0;0;20;022300;TRG;PC;EUR
10000021;7770648;KLINASTI J. B/17 B88 2240LI 2270LW;KOM;11;0;11;12,1;0;0;20;022300;TRG;PC;EUR
10000021;7770653;KLINASTI J. B/17 B90 2286LI 2322LW;KOM;7;0;7;12,2;0;0;20;022300;TRG;PC;EUR
10000021;7770657;KLINASTI J. B/17 B91 2312LI 2340LW;KOM;1;0;1;12,3;0;0;20;022300;TRG;PC;EUR
10000021;7770661;KLINASTI J. B/17 B93 2360LI 2400LW;KOM;22;0;22;12,9;0;0;20;022300;TRG;PC;EUR
10000021;7770664;KLINASTI J. B/17 B94 2388LI 2423LW;KOM;12;0;12;13;0;0;20;022300;TRG;PC;EUR
10000021;7770666;KLINASTI J. B/17 B95 2413LI 2455LW;KOM;13;0;13;13,3;0;0;20;022300;TRG;PC;EUR
10000021;7770669;KLINASTI J. B/17 B96 2438LI 2477LW;KOM;13;0;13;13,7;0;0;20;022300;TRG;PC;EUR
10000021;7770673;KLINASTI J. B/17 B100 2540LI 2575LW;KOM;6;0;6;14,3;0;0;20;022300;TRG;PC;EUR
10000021;7770675;KLINASTI J. B/17 B101 1/2 2590LI 2626LW;KOM;28;0;28;14,4;0;0;20;022300;TRG;PC;EUR
10000021;7770677;KLINASTI J. B/17 B102 1/2 2600LI 2640LW;KOS;15;0;15;14,7;0;0;20;022300;TRG;PC;EUR
10000021;7770684;KLINASTI J. B/17 B110 2800LI 2828LW;KOM;11;0;11;15,6;0;0;20;022300;TRG;PC;EUR
10000021;7770686;KLINASTI J. B/17 B111 2820LI 2857LW;KOM;28;0;28;15,8;0;0;20;022300;TRG;PC;EUR
10000021;7770690;KLINASTI J. B/17 B114 2900LI 2941LW;KOM;19;0;19;16,1;0;0;20;022300;TRG;PC;EUR
10000021;7770698;KLINASTI J. B/17 B120 3050LI 3087LW;KOM;12;0;12;17,3;0;0;20;022300;TRG;PC;EUR
10000021;7770700;KLINASTI J. B/17 B124 3150LI 3182LW;KOM;12;0;12;18;0;0;20;022300;TRG;PC;EUR
10000021;7770703;KLINASTI J. B/17 B128 3250LI 3290LW;KOM;2;0;2;18,7;0;0;20;022300;TRG;PC;EUR
10000021;7770707;KLINASTI J. B/17 B134 3404LI 3420LW;KOM;2;0;2;19,3;0;0;20;022300;TRG;PC;EUR
10000021;7770710;KLINASTI J. B/17 B140 3550LI 3582LW;KOM;1;0;1;20,2;0;0;20;022300;TRG;PC;EUR
10000021;7770715;KLINASTI J. B/17 B144 3658LI 3698LW;KOM;14;0;14;21;0;0;20;022300;TRG;PC;EUR
10000021;7770717;KLINASTI J. B/17 B147 3735LI 3774LW;KOM;17;0;17;22,2;0;0;20;022300;TRG;PC;EUR
10000021;7770725;KLINASTI J. B/17 B155 1/4 3945LI 3990LW;KOM;2;0;2;23;0;0;20;022300;TRG;PC;EUR
10000021;7770728;KLINASTI J. B/17 B158 4000LI 4052LW;KOM;6;0;6;23,3;0;0;20;022300;TRG;PC;EUR
10000021;7770731;KLINASTI J. B/17 B162 4115LI 4150LW;KOM;11;0;11;24,1;0;0;20;022300;TRG;PC;EUR
10000021;7770735;KLINASTI J. B/17 B173 4394LI 4432LW;KOM;35;0;35;25,9;0;0;20;022300;TRG;PC;EUR
10000021;7770740;KLINASTI J. B/17 B195 4953LI 4992LW;KOM;23;0;23;29,2;0;0;20;022300;TRG;PC;EUR
10000021;7770748;KLINASTI J. B/17 B224 5690LI 5698LW;KOM;2;0;2;33;0;0;20;022300;TRG;PC;EUR
10000021;7770779;KLINASTI J. B/17 B180 4572LI 4612LW;KOM;47;0;47;28,2;0;0;20;022300;TRG;PC;EUR
10000021;7770915;KLINASTI J. C/22 C68 1714LI 1776LW;KOM;4;0;4;13,3;0;0;20;022300;TRG;PC;EUR
10000021;7770922;KLINASTI J. C/22 C70 1778LI 1850LW;KOS;12;0;12;14;0;0;20;022300;TRG;PC;EUR
10000021;7770924;KLINASTI J. C/22 C73 1828LI 1890LW;KOM;11;0;11;14,4;0;0;20;022300;TRG;PC;EUR
10000021;7770932;KLINASTI J. C/22 C75 1905LI 1951LW;KOM;10;0;10;14,4;0;0;20;022300;TRG;PC;EUR
10000021;7770940;KLINASTI J. C/22 C80 2032LI 2095LW;KOS;18;0;18;15,1;0;0;20;022300;TRG;PC;EUR
10000021;7770943;KLINASTI J. C/22 C81 2057LI 2105LW;KOM;7;0;7;15,8;0;0;20;022300;TRG;PC;EUR
10000021;7770947;KLINASTI J. C/22 C83 2108LI 2145LW;KOM;28;0;28;16;0;0;20;022300;TRG;PC;EUR
10000021;7770952;KLINASTI J. C/22 C85 2159LI 2210LW;KOM;18;0;18;17,1;0;0;20;022300;TRG;PC;EUR
10000021;7770956;KLINASTI J. C/22 C87 1/2 2223LI 2279LW;KOM;30;0;30;17,6;0;0;20;022300;TRG;PC;EUR
10000021;7770960;KLINASTI J. C/22 C90 2286LI 2335LW;KOM;5;0;5;18;0;0;20;022300;TRG;PC;EUR
10000021;7770962;KLINASTI J. C/22 C93 2360LI 2406LW;KOM;25;0;25;19;0;0;20;022300;TRG;PC;EUR
10000021;7770964;KLINASTI J. C/22 C96 2438LI 2490LW;KOM;5;0;5;19,9;0;0;20;022300;TRG;PC;EUR
10000021;7770970;KLINASTI J. C/22 C100 2540LI 2575LW;KOM;8;0;8;20;0;0;20;022300;TRG;PC;EUR
10000021;7770974;KLINASTI J. C/22 C103 2616LI 2675LW;KOM;14;0;14;20,5;0;0;20;022300;TRG;PC;EUR
10000021;7770980;KLINASTI J. C/22 C105 2667LI 2719LW;KOM;6;0;6;21;0;0;20;022300;TRG;PC;EUR
10000021;7770985;KLINASTI J. C/22 C108 2750LI 2805LW;KOM;25;0;25;21,6;0;0;20;022300;TRG;PC;EUR
10000021;7770989;KLINASTI J. C/22 C110 2800LI 2838LW;KOS;11;0;11;21,9;0;0;20;022300;TRG;PC;EUR
10000021;7770996;KLINASTI J. C/22 C112 2845LI 2897LW;KOM;7;0;7;22,4;0;0;20;022300;TRG;PC;EUR
10000021;7771004;KLINASTI J. C/22 C116 2950LI 3000LW;KOM;28;0;28;23,4;0;0;20;022300;TRG;PC;EUR
10000021;7771008;KLINASTI J. C/22 C120 3048LI 3100LW;KOM;17;0;17;24,1;0;0;20;022300;TRG;PC;EUR
10000021;7771015;KLINASTI J. C/22 C124 3150LI 3195LW;KOM;8;0;8;24,8;0;0;20;022300;TRG;PC;EUR
10000021;7771020;KLINASTI J. C/22 C128 3250LI 3303LW;KOM;10;0;10;25,7;0;0;20;022300;TRG;PC;EUR
10000021;7771024;KLINASTI J. C/22 C132 3350LI 3397LW;KOM;11;0;11;26,8;0;0;20;022300;TRG;PC;EUR
10000021;7771026;KLINASTI J. C/22 C134 3404LI 3448LW;KOS;26;0;26;27,3;0;0;20;022300;TRG;PC;EUR
10000021;7771030;KLINASTI J. C/22 C136 3455LI 3515LW;KOM;10;0;10;27,4;0;0;20;022300;TRG;PC;EUR
10000021;7771035;KLINASTI J. C/22 C140 3550LI 3600LW;KOM;26;0;26;28,1;0;0;20;022300;TRG;PC;EUR
10000021;7771040;KLINASTI J. C/22 C144 3658LI 3711LW;KOM;14;0;14;28,8;0;0;20;022300;TRG;PC;EUR
10000021;7771043;KLINASTI J. C/22 C148 3750LI 3830LW;KOM;5;0;5;29,8;0;0;20;022300;TRG;PC;EUR
10000021;7771048;KLINASTI J. C/22 C153 3890LI 3940LW;KOS;17;0;17;30,8;0;0;20;022300;TRG;PC;EUR
10000021;7771055;KLINASTI J. C/22 C162 4115LI 4163LW;KOM;11;0;11;33,2;0;0;20;022300;TRG;PC;EUR
10000021;7771061;KLINASTI J. C/22 C173 4394LI 4445LW;KOM;2;0;2;36,9;0;0;20;022300;TRG;PC;EUR
10000021;7771066;KLINASTI J. C/22 C180 4572LI 4625LW;KOS;11;0;11;37,8;0;0;20;022300;TRG;PC;EUR
10000021;7771071;KLINASTI J. C/22 C195 4953LI 5005LW;KOM;3;0;3;40,6;0;0;20;022300;TRG;PC;EUR
10000021;7771081;KLINASTI J. C/22 C220 5588LI 5645LW;KOM;6;0;6;46,8;0;0;20;022300;TRG;PC;EUR
10000021;7771137;KLINASTI J. C/22 C158 4000LI 4045LW;KOM;2;0;2;32;0;0;20;022300;TRG;PC;EUR
10000021;7771340;KLINASTI J. SPZ 630;KOM;13;0;13;2,8;0;0;20;022300;TRG;PC;EUR
10000021;7771343;KLINASTI J. SPZ 670;KOM;24;0;24;3;0;0;20;022300;TRG;PC;EUR
10000021;7771344;KLINASTI J. SPZ 710;KOM;4;0;4;3,2;0;0;20;022300;TRG;PC;EUR
10000021;7771345;KLINASTI J. SPZ 725;KOS;7;0;7;3,2;0;0;20;022300;TRG;PC;EUR
10000021;7771346;KLINASTI J. SPZ 750;KOM;9;0;9;3,2;0;0;20;022300;TRG;PC;EUR
10000021;7771354;KLINASTI J. SPZ 850;KOM;7;0;7;3,6;0;0;20;022300;TRG;PC;EUR
10000021;7771358;KLINASTI J. SPZ 925;KOS;50;0;50;3,9;0;0;20;022300;TRG;PC;EUR
10000021;7771360;KLINASTI J. SPZ 950;KOM;12;0;12;3,9;0;0;20;022300;TRG;PC;EUR
10000021;7771365;KLINASTI J. SPZ 975;KOM;8;0;8;4;0;0;20;022300;TRG;PC;EUR
10000021;7771368;KLINASTI J. SPZ 1000;KOM;8;0;8;4,1;0;0;20;022300;TRG;PC;EUR
10000021;7771369;KLINASTI J. SPZ 1020;KOM;2;0;2;4,1;0;0;20;022300;TRG;PC;EUR
10000021;7771370;KLINASTI J. SPZ 1030;KOM;30;0;30;4,2;0;0;20;022300;TRG;PC;EUR
10000021;7771371;KLINASTI J. SPZ 1060;KOM;6;0;6;4,2;0;0;20;022300;TRG;PC;EUR
10000021;7771375;KLINASTI J. SPZ 1090;KOM;22;0;22;4,2;0;0;20;022300;TRG;PC;EUR
10000021;7771384;KLINASTI J. SPZ 1150;KOM;13;0;13;4,5;0;0;20;022300;TRG;PC;EUR
10000021;7771385;KLINASTI J. SPZ 1180;KOM;9;0;9;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7771387;KLINASTI J. SPZ 3000;KOM;24;0;24;12,3;0;0;20;022300;TRG;PC;EUR
10000021;7771389;KLINASTI J. SPZ 1220;KOM;2;0;2;4,6;0;0;20;022300;TRG;PC;EUR
10000021;7771393;KLINASTI J. SPZ 1250;KOM;10;0;10;4,8;0;0;20;022300;TRG;PC;EUR
10000021;7771398;KLINASTI J. SPZ 1280;KOM;12;0;12;4,9;0;0;20;022300;TRG;PC;EUR
10000021;7771399;KLINASTI J. SPZ 1287;KOM;9;0;9;5;0;0;20;022300;TRG;PC;EUR
10000021;7771404;KLINASTI J. SPZ 1320;KOM;3;0;3;5,1;0;0;20;022300;TRG;PC;EUR
10000021;7771411;KLINASTI J. SPZ 1360;KOM;14;0;14;5,2;0;0;20;022300;TRG;PC;EUR
10000021;7771421;KLINASTI J. SPZ 1400;KOM;12;0;12;5,3;0;0;20;022300;TRG;PC;EUR
10000021;7771424;KLINASTI J. SPZ 1450;KOM;4;0;4;4,4;0;0;20;022300;TRG;PC;EUR
10000021;7771427;KLINASTI J. SPZ 1487;KOM;12;0;12;5,6;0;0;20;022300;TRG;PC;EUR
10000021;7771432;KLINASTI J. SPZ 1500;KOM;33;0;33;5,6;0;0;20;022300;TRG;PC;EUR
10000021;7771437;KLINASTI J. SPZ 1550;KOM;3;0;3;5,8;0;0;20;022300;TRG;PC;EUR
10000021;7771439;KLINASTI J. SPZ 1600;KOM;13;0;13;5,9;0;0;20;022300;TRG;PC;EUR
10000021;7771442;KLINASTI J. SPZ 1650;KOS;19;0;19;6,2;0;0;20;022300;TRG;PC;EUR
10000021;7771444;KLINASTI J. SPZ 1700;KOM;21;0;21;6,4;0;0;20;022300;TRG;PC;EUR
10000021;7771447;KLINASTI J. SPZ 1750;KOM;28;0;28;6,6;0;0;20;022300;TRG;PC;EUR
10000021;7771452;KLINASTI J. SPZ 1850;KOM;10;0;10;6,9;0;0;20;022300;TRG;PC;EUR
10000021;7771456;KLINASTI J. SPZ 1900;KOM;26;0;26;7,1;0;0;20;022300;TRG;PC;EUR
10000021;7771458;KLINASTI J. SPZ 1950;KOM;19;0;19;7,3;0;0;20;022300;TRG;PC;EUR
10000021;7771460;KLINASTI J. SPZ 2000;KOM;7;0;7;7,3;0;0;20;022300;TRG;PC;EUR
10000021;7771462;KLINASTI J. SPZ 2060;KOS;30;0;30;7,9;0;0;20;022300;TRG;PC;EUR
10000021;7771464;KLINASTI J. SPZ 2120;KOM;3;0;3;8;0;0;20;022300;TRG;PC;EUR
10000021;7771467;KLINASTI J. SPZ 2180;KOM;20;0;20;8,9;0;0;20;022300;TRG;PC;EUR
10000021;7771470;KLINASTI J. SPZ 2240;KOM;3;0;3;9;0;0;20;022300;TRG;PC;EUR
10000021;7771472;KLINASTI J. SPZ 2300;KOM;8;0;8;9,3;0;0;20;022300;TRG;PC;EUR
